   9809     AichiSR  BL5S1
 Ref Ti4O7       22.09.16 10:16 - 22.09.16 10:18
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 23.66393 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4632
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        4665.33   6065.33        0.30       0.02      4634
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4466.100 10608.300 72342.100
  23.10875  23.10992    0.0234   7811694   1315292    419772
  23.10744  23.10863    0.0234   7810354   1313482    423850
  23.10614  23.10734    0.0234   7809694   1312092    404616
  23.10483  23.10603    0.0234   7805584   1311212    401846
  23.10353  23.10471    0.0234   7806424   1310142    402903
  23.10222  23.10342    0.0234   7804274   1310292    406770
  23.10092  23.10214    0.0234   7802814   1306712    402193
  23.09961  23.10082    0.0234   7798124   1304862    409617
  23.09831  23.09951    0.0234   7797424   1305822    409771
  23.09700  23.09821    0.0234   7794114   1303132    412425
  23.09569  23.09691    0.0234   7785574   1301552    403693
  23.09439  23.09558    0.0234   7782734   1299982    401539
  23.09308  23.09425    0.0234   7779504   1298012    399384
  23.09178  23.09297    0.0234   7772034   1298492    398479
  23.09047  23.09167    0.0234   7762344   1293132    408578
  23.08917  23.09033    0.0234   7756424   1291862    409347
  23.08786  23.08902    0.0234   7761194   1293982    415464
  23.08656  23.08773    0.0234   7754114   1291822    403808
  23.08525  23.08643    0.0234   7753074   1289362    401000
  23.08394  23.08510    0.0234   7765964   1291132    396038
  23.08264  23.08379    0.0234   7782384   1295212    393730
  23.08133  23.08252    0.0234   7792584   1297442    402500
  23.08003  23.08121    0.0234   7802274   1297172    412040
  23.07872  23.07989    0.0234   7820884   1300102    421099
  23.07742  23.07859    0.0234   7824084   1302862    411579
  23.07611  23.07731    0.0234   7828204   1303632    415541
  23.07481  23.07600    0.0234   7839394   1308982    404578
  23.07350  23.07468    0.0234   7845054   1305672    410655
  23.07219  23.07339    0.0234   7844314   1310092    408386
  23.07089  23.07211    0.0234   7849054   1310132    416579
  23.06958  23.07078    0.0234   7861744   1312212    413579
  23.06828  23.06946    0.0234   7858284   1313022    421080
  23.06697  23.06816    0.0234   7854774   1313572    420253
  23.06567  23.06686    0.0234   7858974   1314322    412386
  23.06436  23.06553    0.0234   7861894   1317092    418233
  23.06306  23.06421    0.0234   7854554   1316322    433313
  23.06175  23.06292    0.0234   7852054   1321752    416156
  23.06044  23.06162    0.0234   7858394   1321712    426889
  23.05914  23.06029    0.0234   7853204   1322062    439044
  23.05783  23.05898    0.0234   7847704   1325292    447353
  23.05653  23.05770    0.0234   7847474   1326672    440314
  23.05522  23.05640    0.0234   7849814   1330842    445642
  23.05392  23.05507    0.0234   7846124   1331482    431235
  23.05261  23.05376    0.0234   7842704   1334602    450046
  23.05131  23.05249    0.0234   7845584   1337102    455547
  23.05000  23.05118    0.0234   7844434   1339292    460625
  23.04869  23.04986    0.0234   7840084   1340412    461048
  23.04739  23.04856    0.0234   7835084   1341912    463933
  23.04608  23.04728    0.0234   7835394   1343682    469280
  23.04478  23.04598    0.0234   7827044   1344712    460086
  23.04347  23.04465    0.0234   7818384   1346922    466031
  23.04217  23.04336    0.0234   7817464   1350332    473242
  23.04086  23.04207    0.0234   7810084   1350412    473627
  23.03956  23.04074    0.0234   7797114   1349102    474357
  23.03825  23.03942    0.0234   7796854   1354412    471588
  23.03694  23.03812    0.0234   7796584   1355142    474011
  23.03564  23.03682    0.0234   7793274   1354872    482320
  23.03433  23.03550    0.0234   7793814   1358522    479935
  23.03303  23.03417    0.0234   7809124   1363142    471973
  23.03172  23.03289    0.0234   7831654   1369692    480187
  23.03042  23.03159    0.0234   7833474   1370682    481628
  23.02911  23.03027    0.0234   7847314   1375722    489706
  23.02781  23.02896    0.0234   7856394   1379452    489129
  23.02650  23.02767    0.0234   7868974   1380372    499015
  23.02519  23.02637    0.0234   7869784   1384302    495899
  23.02389  23.02504    0.0234   7879204   1386412    496592
  23.02258  23.02374    0.0234   7885404   1390762    492745
  23.02128  23.02247    0.0234   7888364   1394342    489898
  23.01997  23.02116    0.0234   7891054   1396262    502439
  23.01867  23.01984    0.0234   7895244   1399852    504807
  23.01736  23.01854    0.0234   7897944   1403612    504247
  23.01606  23.01726    0.0234   7894784   1401882    505093
  23.01475  23.01595    0.0234   7894404   1404032    503131
  23.01344  23.01462    0.0234   7895214   1403882    511440
  23.01214  23.01333    0.0234   7895904   1407572    511440
  23.01083  23.01203    0.0234   7889244   1407422    516595
  23.00953  23.01070    0.0234   7887134   1408222    496707
  23.00822  23.00939    0.0234   7891744   1407192    507709
  23.00692  23.00809    0.0234   7889744   1410092    511886
  23.00561  23.00679    0.0234   7881204   1412032    502939
  23.00431  23.00546    0.0234   7882554   1411192    512863
  23.00300  23.00414    0.0234   7886974   1412992    526250
  23.00169  23.00286    0.0234   7879674   1409652    520634
  23.00039  23.00156    0.0234   7876174   1413882    524211
  22.99908  23.00023    0.0234   7878904   1414572    516672
  22.99778  22.99893    0.0234   7872784   1414842    501823
  22.99647  22.99765    0.0234   7864594   1415382    513248
  22.99517  22.99635    0.0234   7863354   1419282    537814
  22.99386  22.99502    0.0234   7860204   1418462    520403
  22.99256  22.99372    0.0234   7844934   1414112    520865
  22.99125  22.99245    0.0234   7837314   1415882    509094
  22.98994  22.99114    0.0234   7837974   1416262    516979
  22.98864  22.98982    0.0234   7829974   1416222    515095
  22.98733  22.98852    0.0234   7822934   1417882    525635
  22.98603  22.98723    0.0234   7825934   1420652    528135
  22.98472  22.98592    0.0234   7826854   1423192    542560
  22.98342  22.98457    0.0234   7833084   1427862    521118
  22.98211  22.98328    0.0234   7846244   1430072    523327
  22.98081  22.98199    0.0234   7862624   1433072    529289
  22.97950  22.98066    0.0234   7872364   1436422    528020
  22.97819  22.97934    0.0234   7879474   1441462    533174
  22.97689  22.97804    0.0234   7892514   1444922    544214
  22.97558  22.97675    0.0234   7896674   1450462    546215
  22.97428  22.97542    0.0234   7904904   1453852    551600
  22.97297  22.97411    0.0234   7907864   1457312    542137
  22.97167  22.97283    0.0234   7913214   1459852    545715
  22.97036  22.97153    0.0234   7918444   1466602    545200
  22.96906  22.97020    0.0234   7922404   1469892    551754
  22.96775  22.96890    0.0234   7924754   1472812    557139
  22.96644  22.96762    0.0234   7924874   1476352    559678
  22.96514  22.96632    0.0234   7923024   1478812    553870
  22.96383  22.96500    0.0234   7928144   1485622    556486
  22.96253  22.96370    0.0234   7922944   1485892    554216
  22.96122  22.96242    0.0234   7918604   1488892    562910
  22.95992  22.96111    0.0234   7919364   1492682    560280
  22.95861  22.95978    0.0234   7918174   1495242    562102
  22.95731  22.95848    0.0234   7914864   1497472    569834
  22.95600  22.95718    0.0234   7909794   1497472    563256
  22.95469  22.95587    0.0234   7911524   1503892    568757
  22.95339  22.95454    0.0234   7906674   1504822    567295
  22.95208  22.95325    0.0234   7903794   1507432    572065
  22.95078  22.95195    0.0234   7905214   1509822    583567
  22.94947  22.95062    0.0234   7903794   1519052    571603
  22.94817  22.94930    0.0234   7894324   1516392    571142
  22.94686  22.94801    0.0234   7895514   1521262    567012
  22.94556  22.94671    0.0234   7891214   1521202    583682
  22.94425  22.94539    0.0234   7883014   1525242    577143
  22.94294  22.94407    0.0234   7878364   1527362    585221
  22.94164  22.94280    0.0234   7870934   1528202    573527
  22.94033  22.94149    0.0234   7865364   1531242    581220
  22.93903  22.94017    0.0234   7854124   1530632    584451
  22.93772  22.93887    0.0234   7851824   1534132    582066
  22.93642  22.93758    0.0234   7852054   1534862    580797
  22.93511  22.93629    0.0234   7850044   1538192    581207
  22.93381  22.93496    0.0234   7854054   1538672    587067
  22.93250  22.93367    0.0234   7867244   1546512    579989
  22.93119  22.93239    0.0234   7884744   1546092    591722
  22.92989  22.93106    0.0234   7891014   1554522    595376
  22.92858  22.92973    0.0234   7902674   1558442    590722
  22.92728  22.92842    0.0234   7911064   1563062    583759
  22.92597  22.92713    0.0234   7921364   1565212    581066
  22.92467  22.92581    0.0234   7926834   1567522    584874
  22.92336  22.92448    0.0234   7932594   1572082    589824
  22.92206  22.92319    0.0234   7939024   1571942    591452
  22.92075  22.92189    0.0234   7947414   1576672    586682
  22.91944  22.92056    0.0234   7946604   1575172    591799
  22.91814  22.91924    0.0234   7947954   1578672    581797
  22.91683  22.91795    0.0234   7953144   1578212    578181
  22.91553  22.91666    0.0234   7953494   1583902    573411
  22.91422  22.91534    0.0234   7949954   1580902    583413
  22.91292  22.91402    0.0234   7951144   1582022    583990
  22.91161  22.91275    0.0234   7954024   1586002    588054
  22.91031  22.91145    0.0234   7948414   1584902    582413
  22.90900  22.91012    0.0234   7943294   1586602    579681
  22.90769  22.90882    0.0234   7944684   1585022    581797
  22.90639  22.90753    0.0234   7943484   1586642    583259
  22.90508  22.90624    0.0234   7942604   1586832    573103
  22.90378  22.90491    0.0234   7939444   1584942    579220
  22.90247  22.90360    0.0234   7940684   1587872    571372
  22.90117  22.90231    0.0234   7938834   1588912    577873
  22.89986  22.90098    0.0234   7933334   1587812    565896
  22.89856  22.89966    0.0234   7932714   1586292    571526
  22.89725  22.89836    0.0234   7930754   1589912    571565
  22.89594  22.89706    0.0234   7924134   1585372    582528
  22.89464  22.89574    0.0234   7920404   1587332    587106
  22.89333  22.89441    0.0234   7916134   1587482    559717
  22.89203  22.89313    0.0234   7907554   1586402    549484
  22.89072  22.89183    0.0234   7899094   1587142    558947
  22.88942  22.89050    0.0234   7894134   1587792    567872
  22.88811  22.88919    0.0234   7889444   1589062    568564
  22.88681  22.88790    0.0234   7886434   1588352    572897
  22.88550  22.88661    0.0234   7884824   1590672    558832
  22.88419  22.88528    0.0234   7882594   1592982    559217
  22.88289  22.88397    0.0234   7893514   1594102    564217
  22.88158  22.88270    0.0234   7909214   1598292    560678
  22.88028  22.88139    0.0234   7919484   1602292    567410
  22.87897  22.88006    0.0234   7934174   1606752    565025
  22.87767  22.87876    0.0234   7942214   1611952    570449
  22.87636  22.87748    0.0234   7950984   1614332    563602
  22.87506  22.87617    0.0234   7956754   1616592    566165
  22.87375  22.87484    0.0234   7969374   1623602    563794
  22.87244  22.87353    0.0234   7974104   1626602    575065
  22.87114  22.87224    0.0234   7973334   1627722    570872
  22.86983  22.87092    0.0234   7983724   1631372    566487
  22.86853  22.86959    0.0234   7990764   1635072    569141
  22.86722  22.86829    0.0234   7988914   1639072    568410
  22.86592  22.86699    0.0234   7986534   1639182    574411
  22.86461  22.86567    0.0234   7995764   1641302    566526
  22.86331  22.86435    0.0234   7993764   1643362    565473
  22.86200  22.86307    0.0234   7986954   1646342    566179
  22.86069  22.86177    0.0234   7991724   1648952    569603
  22.85939  22.86044    0.0234   7991114   1651882    572565
  22.85808  22.85913    0.0234   7981494   1653952    576989
  22.85678  22.85784    0.0234   7983034   1653882    578489
  22.85547  22.85655    0.0234   7984494   1653992    578527
  22.85417  22.85523    0.0234   7979374   1659382    576181
  22.85286  22.85392    0.0234   7972534   1659382    566256
  22.85156  22.85265    0.0234   7977494   1662442    581168
  22.85025  22.85135    0.0234   7975574   1662922    587644
  22.84894  22.85002    0.0234   7968034   1665262    577258
  22.84764  22.84871    0.0234   7965954   1666692    583451
  22.84633  22.84742    0.0234   7966724   1671192    586913
  22.84503  22.84611    0.0234   7957834   1670992    573027
  22.84372  22.84477    0.0234   7950254   1672302    587336
  22.84242  22.84348    0.0234   7947484   1674032    589952
  22.84111  22.84219    0.0234   7941374   1677152    593837
  22.83981  22.84086    0.0234   7931144   1677502    605378
  22.83850  22.83953    0.0234   7924714   1678562    606096
  22.83719  22.83823    0.0234   7920484   1680962    591722
  22.83589  22.83694    0.0234   7921444   1684612    595492
  22.83458  22.83562    0.0234   7916944   1686152    598915
  22.83328  22.83429    0.0234   7921674   1690072    604993
  22.83197  22.83301    0.0234   7937024   1692922    603339
  22.83067  22.83171    0.0234   7951184   1697612    605724
  22.82936  22.83039    0.0234   7959494   1705232    609032
  22.82806  22.82908    0.0234   7974104   1709502    627843
  22.82675  22.82779    0.0234   7986494   1715112    626062
  22.82544  22.82649    0.0234   7991264   1717622    633613
  22.82414  22.82517    0.0234   7999154   1725812    632459
  22.82283  22.82387    0.0234   8006994   1726042    635344
  22.82153  22.82260    0.0234   8013884   1733392    638614
  22.82022  22.82128    0.0234   8016994   1736772    645653
  22.81892  22.81995    0.0234   8023114   1738932    651154
  22.81761  22.81863    0.0234   8028384   1742582    650269
  22.81631  22.81734    0.0234   8030074   1742512    658540
  22.81500  22.81603    0.0234   8029694   1747342    661068
  22.81369  22.81469    0.0234   8035234   1750122    652500
